feature,value,0,1,2,3,4
num_mlp_0_0_outputs,4,-0.3800102,0.04170622,-0.0829204,0.5170156,0.74713546
num_mlp_0_0_outputs,5,-0.7527715,-0.22181626,-0.100668825,0.5875609,0.46465543
num_mlp_0_0_outputs,6,-0.7503947,0.040608935,-0.012643612,0.5646763,0.7716901
num_mlp_0_0_outputs,7,-1.398256,-0.40166414,-0.07611517,0.3231792,1.0518181
num_mlp_0_0_outputs,8,-0.49656302,-0.16613138,0.22572586,1.0142595,0.8504705
num_mlp_0_0_outputs,9,-0.6931703,-0.19807705,-0.05922388,0.40233716,0.6635449
num_mlp_0_1_outputs,0,-0.7402041,0.20001952,-0.09674729,0.7909247,0.4404763
num_mlp_0_1_outputs,1,-0.5913002,-0.12475325,0.08517087,0.6965738,0.79571176
num_mlp_0_1_outputs,10,-3.3998532,-1.986088,-0.4597539,0.8164094,1.0965346
num_mlp_0_1_outputs,11,-1.0644962,-0.6987571,-0.34341556,0.2745736,0.31321737
num_mlp_0_1_outputs,12,-0.6841396,0.039849862,-0.15781714,0.23492417,0.3855385
num_mlp_0_1_outputs,13,-0.27758068,0.10582488,0.07397938,0.6515148,1.0234883
num_mlp_0_1_outputs,14,-0.3490828,0.40385714,0.07361604,0.8718597,0.7407161
num_mlp_0_1_outputs,15,-0.88226986,-0.1705065,-0.39660773,0.2683496,0.57761306
num_mlp_0_1_outputs,2,-1.033835,-0.19674581,-0.45980188,0.36266232,0.08202219
num_mlp_0_1_outputs,3,-0.2456653,0.54124063,-0.29164866,0.51063204,0.17499013
num_mlp_0_1_outputs,4,-0.416297,0.13043192,-0.21638519,0.5794921,0.42956778
num_mlp_0_1_outputs,5,-0.7976573,-0.73784596,-0.36340925,0.34356207,0.6275064
num_mlp_0_1_outputs,6,-0.42909572,-0.06259911,-0.2850874,0.42210555,-0.016348941
num_mlp_0_1_outputs,7,-0.22038588,0.35145143,0.09291715,0.7114024,0.41472343
num_mlp_0_1_outputs,8,-0.28890473,-0.01805818,-0.08136845,0.6307181,0.6666356
num_mlp_0_1_outputs,9,-0.58209294,-0.5081092,0.0676974,0.8336177,1.1650423
num_mlp_0_2_outputs,0,-1.7603393,-0.7346376,-0.4900791,0.48009706,0.7875553
num_mlp_0_2_outputs,1,-0.82499236,-0.38945147,0.0729195,0.6518653,0.739
num_mlp_0_2_outputs,10,-2.152027,-0.9045272,0.2758891,1.1665858,1.344917
num_mlp_0_2_outputs,11,-0.5157014,-0.021437706,0.3883682,0.4753267,1.0282793
num_mlp_0_2_outputs,12,-0.35710436,-0.5306283,-0.20337784,0.8958275,1.0760728
num_mlp_0_2_outputs,13,-0.6236051,-0.4169673,0.11949523,0.7646097,0.997794
num_mlp_0_2_outputs,14,-0.61956817,-0.5320046,-0.3299731,0.7114316,0.51296204
num_mlp_0_2_outputs,15,-0.72326463,-0.29969487,-0.15060481,0.6646082,0.4192974
num_mlp_0_2_outputs,2,-0.68409824,-0.8862032,0.3096726,0.8985015,1.0048012
num_mlp_0_2_outputs,3,-0.47562018,-0.88559246,0.052684654,0.3314146,0.49450368
num_mlp_0_2_outputs,4,-0.7857119,-0.42858484,-0.1125198,0.3033584,0.099192955
num_mlp_0_2_outputs,5,-0.7862773,-1.3159224,-0.09730807,0.89952916,0.5318951
num_mlp_0_2_outputs,6,0.08676245,-0.17954245,0.26329914,0.98850214,0.6558473
num_mlp_0_2_outputs,7,-0.37323135,-0.4027786,0.24556048,0.6019895,0.55312806
num_mlp_0_2_outputs,8,-0.26826903,-0.5857996,0.182993,1.134451,0.97990113
num_mlp_0_2_outputs,9,-1.0081631,-0.76373965,0.13012552,0.78256273,1.1973742
num_mlp_0_3_outputs,0,-0.10821366,0.28270572,-0.12009829,1.5699849,1.0713629
num_mlp_0_3_outputs,1,-1.9332902,-1.4293622,-2.6853447,2.5510705,4.171901
num_mlp_0_3_outputs,10,-1.0069349,-0.8997583,1.2554715,0.056059856,0.4932494
num_mlp_0_3_outputs,11,-0.57243323,-0.4644377,-0.84042215,1.05579,1.6516947
num_mlp_0_3_outputs,12,-1.046837,-0.70964205,-0.9505843,0.7234146,0.27133816
num_mlp_0_3_outputs,13,-0.4262311,-0.11276741,-0.23910464,0.7294416,0.8348001
num_mlp_0_3_outputs,14,-0.3172655,-0.21603882,-0.46422786,1.3117108,0.96633494
num_mlp_0_3_outputs,15,-0.3811808,-0.07562242,-0.011664388,1.0274657,0.8525026
num_mlp_0_3_outputs,2,-0.8006187,-0.33726382,-0.5000451,1.479277,1.4785547
num_mlp_0_3_outputs,3,-1.3753092,-0.69943845,-1.474573,1.9100734,2.9249194
num_mlp_0_3_outputs,4,-0.93413657,-0.7298389,-1.215684,2.012639,1.818768
num_mlp_0_3_outputs,5,-0.6284853,-0.36853296,-0.25327408,1.2240399,0.77419496
num_mlp_0_3_outputs,6,-0.85877115,-0.2630852,-0.44083866,1.1855788,1.0693958
num_mlp_0_3_outputs,7,-1.2573302,-0.708656,-0.79155207,0.9674409,1.289397
num_mlp_0_3_outputs,8,-0.64524806,-0.58200085,-0.40824884,0.51064175,0.5257213
num_mlp_0_3_outputs,9,-0.38172552,-0.10533417,-0.11015694,1.3210471,0.9204563
num_mlp_1_0_outputs,0,-1.5832244,-1.8453374,0.30917475,1.2750968,1.642074
num_mlp_1_0_outputs,1,-0.7713617,-2.1101665,0.03807482,0.6084942,1.0944803
num_mlp_1_0_outputs,10,-1.1476135,-1.8880547,-0.19175933,1.118062,1.0831194
num_mlp_1_0_outputs,11,-1.9189808,-2.4167285,-0.07878061,1.0361758,1.3724666
num_mlp_1_0_outputs,12,-1.2763346,-2.0342252,0.084388174,0.82387036,1.155502
num_mlp_1_0_outputs,13,-1.4567925,-2.1434205,0.04005801,1.2886083,1.6199671
num_mlp_1_0_outputs,14,-0.41590545,-1.1800435,-0.16234234,1.1921316,1.1197115
num_mlp_1_0_outputs,15,-1.48502,-1.838292,-0.31752354,0.6335351,1.2396544
num_mlp_1_0_outputs,2,-1.8137802,-2.207213,-0.13559125,0.66094244,1.4955658
num_mlp_1_0_outputs,3,-2.3596575,-2.4913769,-0.19843519,0.8816162,1.1908531
num_mlp_1_0_outputs,4,0.45485976,10.353873,0.13699086,-1.0849553,-1.7667066
num_mlp_1_0_outputs,5,-0.7975832,-1.7420605,0.19221914,0.9426564,1.8267148
num_mlp_1_0_outputs,6,-1.1367964,-1.7449925,0.2932419,1.1451674,1.5035131
num_mlp_1_0_outputs,7,-1.8595436,-2.4675,0.08488476,0.9808337,1.3639185
num_mlp_1_0_outputs,8,-0.66062576,-0.84058475,0.6116531,1.3260188,1.404125
num_mlp_1_0_outputs,9,-1.0057552,-1.4192382,0.23548837,0.872742,1.4308624
num_mlp_1_1_outputs,0,-1.3312777,-0.72169214,-0.48789853,0.9721732,0.4879115
num_mlp_1_1_outputs,1,-1.1242665,-0.3622885,-0.0057200873,0.81257933,0.7650326
num_mlp_1_1_outputs,10,-1.0177166,-0.8192095,0.21358219,1.2263889,0.88034123
num_mlp_1_1_outputs,11,-1.9240698,-1.0528061,-0.24673635,0.6302397,0.37678194
num_mlp_1_1_outputs,12,-1.2616451,-0.5322649,-0.1332959,1.0188414,0.6150023
num_mlp_1_1_outputs,13,-1.2050447,-0.57945806,0.08193749,1.2165704,0.6903229
num_mlp_1_1_outputs,14,-0.5082461,-0.6268951,-0.14576857,1.4861183,0.3050807
num_mlp_1_1_outputs,15,-0.8346606,-0.5837911,-0.028217506,1.1649967,0.7492359
num_mlp_1_1_outputs,2,-1.1642575,-0.41588357,0.14336307,0.52246255,0.66645616
num_mlp_1_1_outputs,3,-1.3746032,-0.7813975,-0.10387632,1.2444197,0.82035416
num_mlp_1_1_outputs,4,-1.22304,-0.35760742,0.24952826,1.1983701,1.0107548
num_mlp_1_1_outputs,5,-1.4414645,-0.8481913,-0.35984656,0.4659685,0.96690995
num_mlp_1_1_outputs,6,-1.2382908,-0.32186905,0.07291145,0.7929786,0.83910125
num_mlp_1_1_outputs,7,-1.3707994,-0.37148577,-0.0018581988,1.0276493,0.7354021
num_mlp_1_1_outputs,8,-1.9042091,-0.92296034,-0.15593185,0.9324587,0.7042232
num_mlp_1_1_outputs,9,-1.2437639,-0.5653416,0.04069959,0.8833884,0.78059274
num_mlp_1_2_outputs,0,-4.7392807,-2.822845,0.0023248768,1.599821,1.5105686
num_mlp_1_2_outputs,1,-0.98183286,0.09381056,0.39755988,0.38363147,0.039208125
num_mlp_1_2_outputs,10,-1.3249187,-2.143624,0.30916744,0.5909396,0.794767
num_mlp_1_2_outputs,11,-2.2356632,-2.1150174,0.006067746,1.280245,1.5781807
num_mlp_1_2_outputs,12,-1.4247453,0.16070457,0.46079782,0.06660801,0.08629548
num_mlp_1_2_outputs,13,-1.403782,0.34982184,0.7568811,0.25544694,0.37687466
num_mlp_1_2_outputs,14,-0.72493297,-1.6599957,-0.10002524,0.94640774,0.5308323
num_mlp_1_2_outputs,15,-1.2771442,-1.5782183,0.12184235,1.6239698,1.1356399
num_mlp_1_2_outputs,2,0.045082707,-1.0409056,0.19449519,1.0364728,0.604326
num_mlp_1_2_outputs,3,-0.19911,1.3428861,0.6097025,0.60207474,0.16643609
num_mlp_1_2_outputs,4,-2.9388893,-2.1728048,0.13778515,1.4109356,1.3266689
num_mlp_1_2_outputs,5,-2.1790307,-2.0215795,-0.21109006,1.3055902,0.9049534
num_mlp_1_2_outputs,6,-1.6897234,-0.38008168,0.63083726,0.7683787,0.4829691
num_mlp_1_2_outputs,7,-0.6340686,-1.4202622,0.18290788,0.8274784,0.6839082
num_mlp_1_2_outputs,8,1.8609567,2.7918196,-1.2753605,-2.8539023,-3.3540077
num_mlp_1_2_outputs,9,-1.5267282,-1.6389009,0.13465537,1.6223477,1.0821033
num_mlp_1_3_outputs,0,-0.87853694,-1.0429274,-0.057790037,0.8200665,0.8870371
num_mlp_1_3_outputs,1,-1.1807207,-1.5566026,-0.013008721,1.012794,0.82377625
num_mlp_1_3_outputs,10,-0.7729656,-1.2536514,0.19707914,1.1937431,0.99143213
num_mlp_1_3_outputs,11,-1.5241226,-1.2059436,0.31171852,1.2292752,1.0670886
num_mlp_1_3_outputs,12,-1.2435014,-1.3489687,0.055507615,1.0170977,1.1192943
num_mlp_1_3_outputs,13,-1.9675686,-1.7388927,-0.10400719,0.6177038,0.51575863
num_mlp_1_3_outputs,14,-1.3304006,-0.98986495,0.37364656,1.2891139,0.9658782
num_mlp_1_3_outputs,15,-1.2821784,-1.2763448,0.07291281,0.96445644,0.8210216
num_mlp_1_3_outputs,2,-1.7880055,-1.084812,0.12876639,0.8709953,0.91318065
num_mlp_1_3_outputs,3,-0.53294784,-1.5741928,-0.1417754,1.0292853,0.7865135
num_mlp_1_3_outputs,4,-0.9150519,-1.4458556,0.085452005,1.0439833,0.5919755
num_mlp_1_3_outputs,5,-0.5636488,-1.3226861,0.4750738,1.5748973,0.746121
num_mlp_1_3_outputs,6,-0.83370537,-1.5260717,0.33056417,1.3364562,0.51242507
num_mlp_1_3_outputs,7,-1.1044229,-1.2405138,0.2187656,1.1958319,1.0176461
num_mlp_1_3_outputs,8,-0.7440761,2.0902908,0.051822815,-0.026485803,-0.14302105
num_mlp_1_3_outputs,9,-1.7124804,-1.5134884,0.010159937,0.9994581,0.99704313
num_mlp_2_0_outputs,0,-2.2731209,-2.0502872,0.20709057,1.5145255,1.1586802
num_mlp_2_0_outputs,1,-0.90576005,-1.827358,0.3251176,0.7697455,0.489111
num_mlp_2_0_outputs,10,-0.69844866,-0.37967572,0.18242316,0.71643955,-0.104252204
num_mlp_2_0_outputs,11,-1.08635,-2.2149968,0.0016179868,0.6735122,0.5614418
num_mlp_2_0_outputs,12,-0.06596034,-0.3739213,0.562777,1.2373192,0.89146954
num_mlp_2_0_outputs,13,-2.25944,-1.9415754,0.31146777,1.4876058,1.4286216
num_mlp_2_0_outputs,14,-1.3387656,-2.1428695,0.094964296,1.0324045,0.9542726
num_mlp_2_0_outputs,15,-0.61686116,0.022677284,0.7604658,1.1768597,-0.16603684
num_mlp_2_0_outputs,2,-0.59642637,-1.179754,-0.06758764,0.61980045,0.090211496
num_mlp_2_0_outputs,3,-1.0190556,-0.7317392,0.1110715,0.47059596,0.39294884
num_mlp_2_0_outputs,4,-1.0771122,-1.7604133,0.09889791,1.0198287,1.2526245
num_mlp_2_0_outputs,5,0.5917429,1.64237,0.72850925,-0.18613978,-2.5473468
num_mlp_2_0_outputs,6,-1.466475,-2.1569872,0.40007997,1.2635511,1.2175351
num_mlp_2_0_outputs,7,-0.38823968,-0.99732196,0.5888475,1.0449271,1.0316294
num_mlp_2_0_outputs,8,-1.6262659,-2.0832155,0.6135367,1.2155688,1.0865098
num_mlp_2_0_outputs,9,0.11123939,-0.3803684,-0.049283907,1.1726673,0.076472014
num_mlp_2_1_outputs,0,-1.6498841,-0.87030345,0.1846804,0.78669554,0.84107584
num_mlp_2_1_outputs,1,-1.0282505,-0.19440751,0.24193618,0.47074187,0.72142774
num_mlp_2_1_outputs,10,-1.334111,-0.5251918,-0.13146664,0.96493095,0.5642352
num_mlp_2_1_outputs,11,-0.85405815,-0.79236585,0.15775532,0.5555416,0.8702246
num_mlp_2_1_outputs,12,-1.1578547,-0.6215486,-0.004282413,0.6489685,0.6167959
num_mlp_2_1_outputs,13,-0.84583455,-0.69229466,0.19411664,0.5135284,0.8360726
num_mlp_2_1_outputs,14,-1.1398121,-0.42939645,0.04223476,0.71650505,0.43064874
num_mlp_2_1_outputs,15,-0.69292563,-0.57341444,0.21029371,0.79708487,1.2185355
num_mlp_2_1_outputs,2,-1.2605618,-0.90469706,-0.22270834,0.36960217,0.3988559
num_mlp_2_1_outputs,3,-1.0932897,-0.68517035,0.45047566,1.0702487,1.2047837
num_mlp_2_1_outputs,4,-1.1967041,-1.0476656,0.23923442,0.60484546,0.67570925
num_mlp_2_1_outputs,5,-1.4088827,-1.0093645,0.020588359,0.5521275,0.81846005
num_mlp_2_1_outputs,6,-0.8450692,-0.59007907,0.1302378,0.9026764,0.55060107
num_mlp_2_1_outputs,7,-1.4145987,-0.45744386,-0.033236895,1.1123408,1.3713078
num_mlp_2_1_outputs,8,-1.5861851,-1.0346208,0.0152480705,0.569763,0.65650105
num_mlp_2_1_outputs,9,-1.5931624,-1.045258,-0.058278885,0.4546466,0.64085793
num_mlp_2_2_outputs,0,-0.865629,-2.8741622,-0.51865095,0.6960725,0.89503145
num_mlp_2_2_outputs,1,-1.3024457,0.55005866,0.7140732,0.5273877,0.26908937
num_mlp_2_2_outputs,10,-0.22438931,-3.130615,-0.25118083,2.3311374,2.1730125
num_mlp_2_2_outputs,11,-0.51111025,-1.5781165,-0.140595,1.4382653,0.9649644
num_mlp_2_2_outputs,12,-1.7810876,1.0218936,1.2375362,-0.18538365,-0.25656283
num_mlp_2_2_outputs,13,-0.6260635,-3.3048208,-0.42912102,1.2950044,1.7462881
num_mlp_2_2_outputs,14,-1.6646639,-3.9469166,-0.3762238,1.9729425,2.0205743
num_mlp_2_2_outputs,15,-0.7475885,-1.7206196,-0.24938376,0.9655394,0.7375376
num_mlp_2_2_outputs,2,-0.74083966,-1.9359845,-0.2912155,0.96279794,0.8617123
num_mlp_2_2_outputs,3,-1.6986778,-4.190729,-0.332022,2.1671667,2.1747713
num_mlp_2_2_outputs,4,-1.7106383,-0.36720845,0.5340587,0.698414,0.51224697
num_mlp_2_2_outputs,5,-1.7864532,0.36974254,0.7372151,0.15429954,0.040122796
num_mlp_2_2_outputs,6,0.25282064,0.7186894,-0.050220314,-1.4798522,-1.7331798
num_mlp_2_2_outputs,7,-0.70728123,-2.478086,-0.33081922,1.2826333,1.3064064
num_mlp_2_2_outputs,8,-1.8131924,7.4889536,2.5374396,-2.369826,-2.6116502
num_mlp_2_2_outputs,9,-1.4709249,-0.13676728,0.5728369,0.41611147,0.26025212
num_mlp_2_3_outputs,0,-0.8104781,-1.3433044,-0.29400733,1.5040272,0.59867835
num_mlp_2_3_outputs,1,-1.1860826,-1.2346274,-0.016977638,1.4236677,1.2777554
num_mlp_2_3_outputs,10,-2.2262719,-1.9660504,-0.91934294,1.4972935,0.8690183
num_mlp_2_3_outputs,11,-1.7982597,-0.9091118,-0.21400204,1.6626968,0.8747713
num_mlp_2_3_outputs,12,2.4484923,2.1811483,3.336369,-5.837504,0.28452548
num_mlp_2_3_outputs,13,-1.4499754,-2.0875306,-0.2763973,1.5256922,0.49784458
num_mlp_2_3_outputs,14,-0.9601839,-1.4112002,-0.701772,1.2959969,0.68480515
num_mlp_2_3_outputs,15,-1.8752505,-1.4331108,-0.42048788,1.4392736,0.5999231
num_mlp_2_3_outputs,2,-2.6829963,-1.7209123,-0.5722189,1.3375202,0.9637601
num_mlp_2_3_outputs,3,-3.1027243,-2.0438638,-0.4933903,1.5746003,0.90384454
num_mlp_2_3_outputs,4,-0.4589966,-1.2722102,0.2096601,1.9376041,1.6745266
num_mlp_2_3_outputs,5,-2.3424304,-1.6477703,-0.3992343,1.5559543,0.91698205
num_mlp_2_3_outputs,6,-2.7916188,-1.8566791,-0.41944942,1.4872192,0.9469796
num_mlp_2_3_outputs,7,-0.6237699,-1.0789896,-0.3097137,1.852946,0.41811994
num_mlp_2_3_outputs,8,-1.4807385,-1.4837058,-0.15105799,1.531037,0.3217843
num_mlp_2_3_outputs,9,-0.26319984,-0.016620774,0.4843653,1.0619142,-0.7193684
ones,_,-1.4793273,-0.66187644,-0.5273328,0.92625684,0.22926353
positions,0,-0.21583275,0.62866104,0.5460689,-0.22546846,0.49551037
positions,1,5.4149976,1.2087579,-2.8387856,-5.4467735,-8.234349
positions,10,-11.271027,-15.230008,-1.0371515,1.0208375,6.9473147
positions,11,-1.8252492,-2.1796827,-6.731816,-1.0227028,10.497785
positions,12,-2.1677408,2.3465602,0.7563284,0.11481785,4.5264606
positions,13,-3.7659156,-4.595565,-1.7640798,-4.7956533,5.187185
positions,14,-4.559742,-13.03911,-34.28932,-2.4474714,14.214023
positions,15,-0.37564513,-0.8771629,0.70155466,-0.19124642,-0.034220077
positions,2,-0.6693823,4.2940016,2.781991,-1.6786327,-3.1027048
positions,3,3.0602837,3.5042012,2.5380476,-2.264184,-6.026775
positions,4,-3.6270475,-2.2132206,3.6795433,1.3786765,1.038453
positions,5,-7.053713,-7.6976085,6.9702377,5.2076883,-0.7001733
positions,6,1.2326307,3.4099648,-0.8261742,-0.31148624,-0.17646801
positions,7,-4.667609,1.0046914,-0.42982882,5.9490156,-1.4667245
positions,8,-4.8080935,-12.78717,-5.3266187,9.046079,7.021162
positions,9,-3.461413,6.36196,3.7920809,0.3362512,-1.7340385
tokens,0,0.9977999,-0.33312443,0.10586332,0.5381588,0.73204136
tokens,1,-0.8390428,1.7089925,0.8133997,0.21303758,-1.2733465
tokens,2,-1.2547853,-0.94476545,1.7124408,0.39416128,-1.0245372
tokens,3,-1.4869242,-1.0529302,0.75787395,2.9430847,-0.5086902
tokens,4,-4.809267,-4.0401573,-2.367975,-0.033513807,4.6224566
tokens,</s>,-0.06450475,-0.07610146,0.4452419,0.1457044,-0.33280414
tokens,<pad>,-0.095660634,-0.3547922,0.46387756,0.5622859,0.70394266
tokens,<s>,0.65471727,-0.66517353,0.4110884,0.6625503,0.7322419
tokens,_,-0.6680126,0.21134408,-0.825429,-0.09618098,-0.06741429
tokens,_,-0.15518574,-0.83748615,0.13795064,1.6107229,-0.06554229
tokens,_,-0.18952219,-0.63951147,-0.0587204,-0.48053768,0.18391329
tokens,_,0.19738315,-0.23241508,0.014386535,0.3371059,0.1629544
tokens,_,-0.6349277,0.11414773,0.6173242,0.8374944,0.31249377
tokens,_,-0.41156518,-0.62524617,0.7003934,0.5840947,0.12277173
tokens,_,-0.117820404,0.9163576,-0.22933057,-0.21326697,-0.45577484
tokens,_,0.09994155,0.047648583,-0.16329832,1.0444596,-0.6817126
